,id,intent,answer,question,email
137,634a8eddcdf19929c5b9bc69,2,"   يجب أن تقوم بإرسالها إلى منسق البرنامج الذي قمت بالتسجيل عليه من خلال
العناوين الموجودة على الموقع ضمن صفحة اتصل بنا    ",,"    
انا الطالب: هادي عبدالكريم السالم ( hadi_115158 )
ارفق صور صورة عن الهوية الشخصية  صورة عن وثيقة اثبات عضوية في نقابة المعلمين. صورة تثبت اجتياز الامتحان الوطني الموحد .    "
138,634a8eddcdf19929c5b9bc6c,23,يجب أن تقوم بتقديم الطلب من حسابك الخاص بالجامعة من خلال نظام الطلبات ,,"   
BSCE انا طالب 
قديم بالجامعة بدأت دراستي بال٢٠١٠ ووقفت بال ٢٠١٤
انا حالياً بحاجة استمارة توضح المواد الدراسية التي رفعتها مع الدرجات
(العلامات) التي حصلتها، وهذا لتعديلها بقصد الدراسة بالخارج.
وحتى اكون دقيق اكثر انا قمت بإرسال استمارة توصيف المواد للجامعة المسئولة
عن تعديل اوراقي، و الرد كان كالتالي باللغة الانكليزية We need a scan of the official list of subjects/list of results of the
years 2010-2014. The document has to be issued by the school, university
or official organisation. Your name has to be on it. 
We have only an explanation but no actual grades. The evaluator must
need to have the list of grades as well. Otherwise they do not know how
much you have completed of your education.   "
139,634a8eddcdf19929c5b9bc79,15," يجب أن تتواصل بهذا الخصوص مع منسق البرنامج الخاص بك أو مع معاون مدير
البرنامج 
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"          منشان موضوع تغيير موعد تسليم الوظائف 
في عندي وظيفة الإحصاء ما حسنت سلمها للدكتور بسبب تغيير الموعد المحدد
الها 
وهل الشي ما بصير يعني هيك كتير طلاب انظلمت بهل الشي 
ياريت تعطونا حل لهل الشي وفرصة لتسليم الوظيفة او انو يتواصل الدكتور معنا
ويعطينا حل لهل المشكلة الطالب محمد ظافر صالح علوش
ريف دمشق /النبك
MOHAMED_ZAFER_96306
ID 96306         "
140,634a8eddcdf19929c5b9bc7c,2,"   يجب أن تقوم بإرسالها إلى منسق البرنامج الذي قمت بالتسجيل عليه
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا    ",,"   لقد طلبتم مني سابقا تغيير كل من صورتي الشخصية و صورة الهوية الشخصية و لم
أستطع القيام بذلك عن طريق الموقع 
يمكنكم إيجاد المعلومات المطلوبة في الملفات المرفقة، بأسرع ما
يمكن   "
141,634a8eddcdf19929c5b9bc83,11,حاليا لا يوجد أي جديد حول برامج الدكتوراه ,,"       المحترمين
لدي استفسار يتعلق في برنامج الدكتوراة لMBA التنفيذية، حيث كثرت
في الأونة الأخيرة الإشاعات عن توجه لهذا البرنامج خلال
الشهور القادمة، فهل هناك أي خطة لإدراج برنامج الدكتوراة ضمن الجامعة
قريبا لتفهمك 
عمر الكرج        "
142,634a8eddcdf19929c5b9bc86,33," قد يكون هناك نقص بالأوراق 
يرجى مراجعة حسابك الجامعي والتواصل مع قسم شؤون الطلاب  ",,"      ولكن اود اعلامكم أنّ النتائج صدرت اليوم ولم يكن اسمي موجود 
علما اني حصلت على نتيجة 73.77 في فحص القبول البرنامج الBAIT
ويوجد أسماء ضمن المقبولين حصلوا على اقل من درجتي في توضيح حالتي الID الخاص بي:110401       "
143,634a8eddcdf19929c5b9bc8c,33," قد يكون هناك نقص بالأوراق 
يرجى مراجعة حسابك الجامعي والتواصل مع قسم شؤون الطلاب  ",,"  بالنسبة لمفاضلة الخريف
قدمت عليها ووراقي عندكم كاملة وتسجيلي كامل بس اسمي ما طلع من المقبولين
لو في اي مشكلة ياريت تخبروني عليها لحل المشكلة 
الاسم عامر حسام حامد 
user name amer_115026  "
144,634a8eddcdf19929c5b9bc8f,6,معدل الجامعة ,, باوراق التسجيل ع الدبلوم مطلوب معدل البكلوريا. او. معدل الجامعة  
145,634a8eddcdf19929c5b9bc91,33," قد يكون هناك نقص بالأوراق 
يرجى مراجعة حسابك الجامعي والتواصل مع قسم شؤون الطلاب ",,عبد الكريم محمد الموسى المكسور
146,634a8eddcdf19929c5b9bc94,33,"قد يكون هناك نقص بالأوراق
يرجى مراجعة حسابك الجامعي والتواصل مع قسم شؤون الطلاب ",,  اسمي ماهر بسام غانم خريج هندسة حاسبات ونحكم آلي جامعة تشرين ( Student ID  
147,634a8eddcdf19929c5b9bc95,22," سيتم تنزيل إعلان عن موعد وإجرائية الدفع عن طريق الموقع
يرجى المتابعة  ",,"  انا طلع لي في المفاضلة هندسة معلوماتية وانا مقيم في الرياض
ولكن بحثت في موقع الجامعة و لم اجد طريقة للدفع !! فهل يمكن الدفع في مركز
النفاذ الموجود في الرياض ؟
mohamad ahmad  "
148,634a8eddcdf19929c5b9bc97,2,"   يجب أن تقوم بإرسالها إلى منسق البرنامج الخاص بك
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا    ",,"     إلى ادارة صدور مفاضلة خريف 2018 ل MWS لاحظت عم صدور اسمي ضمن أسماء المقبولين
وذلك بسبب أن صورة مصدقة التخرج المرفقة ضمن ملفي الشخصي غير ملونة .
لذلك قمت بهذا الايميل بارسال صورة ملونة عن مصدقة التخرج
 رقم حسابي ضمن الجامعة abdullah_108913
<https svuis.svuonline.org/SVUIS/student.php?sid=108913> (عبدالله
محمدالحسين قويدر)       "
149,634a8eddcdf19929c5b9bc99,2,"   يرجى إرسالها إلى منسق البرنامج الذي قمت بالتسجيل عليه من خلال العناوين
الموجودة على الموقع ضمن صفحة اتصل بنا    ",," التخرج لانني لم اتمكن من رفعها من حسابي مع العلم أنني محققة المعدل
المطلوب في ماجستير MITE تم ارسال مصدقة التخرج في الاجازة ومصدقة التخرج
في الدبلوم (والتفاضل تم عن طريق شهادة الدبلوم) "
150,634a8eddcdf19929c5b9bca0,2," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه من خلال العناوين
الموجودة على الموقع ضمن صفحة اتصل بنا  ",,"الجامعي ٦٩.٩٩ ولم اجد لي اسم بين المقبولين في مفاضلة الخريف لدبلوم
التأهيل"
151,634a8eddcdf19929c5b9bca6,30,يمكنك التسجيل على المفاضلة المقبلة بالشهر الثالث,,"    
سؤال إذا طالب متخرج اقتصاد_محاسبة _تعليم مفتوح.. بيقدر يسجل عندكم
بماجستير MBA؟!      "
152,634a8eddcdf19929c5b9bca9,2,"   يجب أن تقوم بإرسالها إلى منسق البرنامج الذي قمت بالتسجيل عليه من خلال
العناوين الموجودة على الموقع ضمن صفحة اتصل بنا    ",,"الرقم الجامعي 114049. 
والصورة الشخصية بالخلفية البيضاء تجدونها بالملف المرفق "
153,634a8eddcdf19929c5b9bcae,33,"قد يكون هناك نقص بالأوراق
يرجى مراجعة حسابك الجامعي والتواصل مع قسم شؤون الطلاب
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا ",,"      انا الطالبة رؤى عابورة 
سجلت ع مفاضلة خريف ٢٠١٩ 
ومع اني مستوفية جميع الشروط اسمي ليس موجود ضمن مقبولين مازا
عليي أن افعل      "
154,634a8eddcdf19929c5b9bcaf,23,هذا اسمك وكلمة السر للدخول إلى حسابك الجامعي ,,"   Your SVU Account (user/password):ebtesam_119993/10160137873 تم ارسال
هذة الرسالة إلى هاتفي لم افهم المقصود    "
155,634a8eddcdf19929c5b9bcc5,2, يمكنك التواصل مع منسق البرنامج الذي قمتي بالتسجيل عليه من خلال العناوين الموجودة على الموقع ضمن صفحة اتصل بنا  ,,          بحيث أنني أن سجلت أوراقي الكترونيا وبعد صدور نتائج مفاضلة خريف ٢٠١٨ قد انتبهت إلى انني قد نسيت تحميل صورة الشهادة الثانوية فاستكملت الاوراق على الموقع وقد ظهرت لي جملة (تم تدقيق طلبك بنجاح) فكيف أستطيع أن أعرف إذا تم قبولي في برنامج BAIT ام لا؟ لكي استطيع تسليم اوراقي شخصيا إلى الجامعة قبل انتهاء مدة التسجيل      
156,634a8eddcdf19929c5b9bce2,2," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"       
انا الطالب محمد نادر عبدالحق الرقم 113858 
 لماذا لم يظهر اسمي بالقوائم فس مفاضلة الماجستير علما اني استكملت اوراقي     "
157,634a8eddcdf19929c5b9bce5,2," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"     القوائم النهائية طلعت مبارح واسمي ما كان موجود علما
انا مفاضل ع miq كرغبة اولى وmba كرغبة ثانية ومعدلي بالنسبة للmiq هو
(72.96*0.45 +48*0.45 +10) = (64.432) وهو اعلى من الحد الادنى المقبول 
وبالنسبة للmba هو
(72.96*40% +48*40% +10+10)=(68.384)
وهو كمان اعلى من الحد الادنى المقبول
ولهلا حالة التسجيل عندي مكتوب شرطي علما انو استكملت الاوراق الناقصة
وبعتولي تم تدقيق طلبك بنجاح      "
158,634a8eddcdf19929c5b9bcef,2," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"      انا مبارح دفعت بسوريا للجامعة الإفتراضية المبلغ 660 يورو
والى الان بحالة الدفع كاتبين( not paid ) انو لم يتم الدفع ،،
وبالنسبة للبطاقة الجامعية منين بدي اخدا ؟؟؟      "
159,634a8edecdf19929c5b9bd05,15," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل
لمتابعة وضعك بالجامعة
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"     انا من طلاب الbit وصار عندي مشاكل محسنت اكمل دراسة وصلت لسنة
الرابعة بالاضافة لمقررات الانكليزي واعتقد اني استنفذت ما شفت فيديو
خبرات تشجعت اني اكمل في اي طريقة احسن اكمل الدراسة تبعيتي    "
160,634a8edecdf19929c5b9bd0b,14,"  يجب التواصل مع قسم الدعم التقني لاستعادة كلمة المرور على العنوان التالي:
support@svuonline.org <mailto:support@svuonline.org> 
ومن ثم يجب أن تقوم بتقديم الطلب من خلال حسابك   ",,من مقدمه الطالب محمد سعيد الخلف 
161,634a8edecdf19929c5b9bd12,3," التسجيل على المفاضلة المقبلة بالشهر الثالث
يتم القبول حسب نوع الشهادة الحاصل عليها والمعدل
الأوراق هي صورة الشهادة- صورة شخصية – صورة الهوية
يرجى المتابعة ",,"   اختيار الكلية ومواعيد التسجيل وما هوا مطلوب من اوراق ثبوتية لكم جزيل
الشكر   "
162,634a8edecdf19929c5b9bd22,25, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,, احاول التسجيل على الفصل الثاني للرسالة ولا استطيع اختيار شيء علما انني انهيت جميع المقررات 
163,634a8edecdf19929c5b9bd27,35,لا يوجد هذا الاختصاص,,?
164,634a8edecdf19929c5b9bd2b,25, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"     اسمي محمود جوهر 
في 2014/2015 قمت بدراسة دبلوم تأهيل تربوي واتممت النجاح في جميع المواد
ولكني لم استلم الشهادة في الدبلوم بسبب اضطراري للسفر في كيفية استلام الشهادة تحية كبيرة     "
165,634a8edecdf19929c5b9bd34,15," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك 
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"        
انا الطالب علي حيدر ali_114548
لقد ارسلتم لي رسالة تأكد على معادلة موادي المتشابهة بين فرعيي الحالي والسابق وقد قمتم بإرسال رسالة للإستفسار عن المواد البديلة التي سأسجل عليها عوضا عن المواد التي سجلت عليها علماً انها قد رفعت بسبب معادلة المواد وقد رددت انني لا أعرف اين اجد قائمة المواد التي فتحت لي ولم يجبني احد في إيجاد قائمة بالمواد التي فتحت لي من اجل اختيار المواد قبل فوات الأوان    "
166,634a8edecdf19929c5b9bd37,3,"   التسجيل سيبدأ حوالي أسبوع تقريبا
يرجى متابعة الموقع
الأوراق هي: صورة الشهادة- صورة الهوية- صورة شخصية   ",,"   أنا أسمي رامه سرميني خريجة هندسة تقنية أعيش في سوريا في حلب وأرغب
بالتسجيل على الماجستير في جامعتكم المحترمة وأرغب بالاستفسار عن مواعيد
التقديم على مفاضلة ربيع 2019, إضافة إلى الاستفسار عن كيفية التسجيل
والخطوات اللازم اتباعها   "
167,634a8edecdf19929c5b9bd46,6, يجب أن يكون معدل الثانوية العلمي الحاصل عليها 80% حد أدنى  ,,حتى اقدر سجل هندسة معلوماتية عندكن
168,634a8edecdf19929c5b9bd57,12,"     يمكنك التسجيل على المفاضلة التي ستبدأ خلال الأسبوع المقبل 
التسجيل يتم الكترونيا عبر الموقع إذا كانت شهادتك غير سورية يجب تعديلها وفق المعايير الموجودة بالرباط
التالي:
https svuonline.org/ar/news/3593 
ويجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق   ",,"      عاوز ادرس في الجامعة بقسم الهندسه المعلوماتيه انا مصري الجنسيه
ومقيم بمصر كنت عاوز أعرف ايه هيا الإجراءات المطلوبه   "
169,634a8edecdf19929c5b9bd63,31," يرجى التواصل على العنوان التالي 
dp_ac@svuonline.org <mailto:dp_ac@svuonline.org>  ",,"       .
أنا همام حمدان طالب سابق في ماجستير ادارة الأعمال.
اود الاستفسار عن برنامج الدكتورا في ادارة الاعمال في أن سمعت أخبار عن افتتاح برامج دكتورا جديدة. سلف     "
170,634a8edecdf19929c5b9bd6c,20,"التسجيل سيبدأ خلال الأسبوع الحالي 
يرجى متابعة الموقع
لمعرفة تفاصيل حول الاختصاصات الموجودة يرجى الدخول على صفحة الدراسة في
الجامعة الموجودة على الموقع ",,   كل فرع من فروع .   
171,634a8edecdf19929c5b9bd76,17,"المفاضلة ستبدأ خلال الأسبوع الحالي
يرجى المتابعة ",, سؤالي انو بلشت مفاضلة ماجستير MedE  
172,634a8edecdf19929c5b9bd81,34,"   يمكنك التسجيل على شهادة الثانوية على المفاضلة التي ستبدأ خلال الأسبوع
الحالي
التسجيل يتم الكترونيا عبر الموقع
وبعد القبول يتم إحضار كشف علامات وتوصيف مواد لمركز الجامعة الرئيسي
وبحال وجود مواد متشابهة يتم تعديلها وفق المعايير التي تعتمدها الجامعة    ",,"       
أنا اسمي ديما عبد الحميد. كنت أدرس في كلية الاقصاد جامعة حلب اختصاص
علوم مالية ومصرفية
بدأت في كلية BSCE في العام الدراسي 2009-2010 وحتى الدورة الفصلية
الثانية للعام الدراسي 2011-2012 نجاحي إلى السنة الرابعة لم أستطع للأسف اتمام دراستي الجامعية 
أنا حاليا مقيمة في ألمانيا وأود أن أسأل حضرتكم عن امكانية متابعة
الدراسة عبر أرسلت لحضرتكم مرفق فيه كشف العلامات بما في ذلك مادة اللغة الانكليزية وشهادة الثانوية العامة وبطاقة التسجيل وكذلك بطاقتي الجامعية لجهودكم        "
173,634a8edecdf19929c5b9bd82,11," لا يوجد اختبارات للإجازات الجامعية 
تكلفة المادة 16000 ليرة سورية
يمكنك الاطلاع على دليل القبول الموجود على الموقع لمعرفة تفاصيل أكثر  ",,"    
التسجيل في اجازة BL بدو اختبار ولا بس تسجيل عالنت ؟
وبدي أعرف اديه الدفع للمادة   "
174,634a8edecdf19929c5b9bd86,5," التسجيل لم يبدأ !
يرجى متابعة الموقع  ",,  لأيمت التسجيل مستمر ع ماجستير MWS  
175,634a8edecdf19929c5b9bd8b,5, التسجيل على المفاضلة لم يبدأ يرجى متابعة الموقع  ,,    بدي سجل انتهى التسجيل عاد الفصل او لا؟    
176,634a8edecdf19929c5b9bd97,1,يجب أن تقوم بالتسجيل وإجراء الاختبارات مجددا ,,"    انا سجلت الفصل الماضي على ماجستر ادارة الاعمال ونجحت بفحص الانكليزي بس
مانقبلت بفحص القبول
فهل لازم اعمل تسجيل طالب جديد ؟
وهل لازم عيد فحص الانكليزي Best Regards
Mohammed Hasan Balhwan
BIT
Tel:+963992300742    "
177,634a8edecdf19929c5b9bd98,23, يمكنك الدخول إلى حسابك الجامعي وتعديل البيانات  ,,"     خطأين بالمفاضلة الاول معدل البكلوريا كتيته ٧٥ وهوي ٧٨.٣ والتاني الحالي
العسكرية كتبت لا يوجد مابعرف إذا خطأ بس انا ماني خدم عسكرية ولا وحيد
يعني مابعرف إذا صح او لا كتبت في مشكلة بالموضوع وشو ا     "
178,634a8edecdf19929c5b9bd9b,11, لا يوجد معدل محدد.. يجب أن يكون مقبول  ,,"   في شي معدل مطلوب للتسجيل ع EDU
التعليمي    "
179,634a8edecdf19929c5b9bd9f,37,"  يتم إعفائك من اختبار اللغة كونك خريجة أدب انكليزي ولا حاجة لإحضار
الشهادة إلى الجامعة حاليا
يكفي تحميل صورة الشهادة أثناء التسجيل   ",,"    .باعلان المفاضلة ذاكرين الي بفاضل على ماجستير وحاصل على
شهادة توفل والآيلتس لازم يرسل نسخة الأصلية لشؤون طلاب بالوزارةلينعفى من
اختبار اللغة ..انابدي فاضل على ماجستير دمج تكنولوجيا بالتعليم وشهادتي
إجازة بالادب انكليزي واعلمتوني اني بنعفى من اختبار اللغة..بيتوجب عليي
اني ارسل شهادتي للوزارة    "
180,634a8edecdf19929c5b9bdaf,6, BSCM هي نفسها BSCE.. فقط تم تغيير الاسم  ,,"   انا عم أتقدم للمفاضلة انا خريجة معهد التقاني الإدارة
الاعمال التسويق بدي أتقدم البرنامج ترقية BSCE bsce
عند ملئ الرغبات ماعم يطلعلي عم يطلع بس علم الإدارة 
انا كملت سنيتن اقتصاد بجامعة دمشق واختصيت مصارف و تأمين و بدي كمل بنفس
الاختصاص    "
181,634a8edecdf19929c5b9bdb0,14,"يرجى التواصل بهذا الخصوص مع قسم الدعم التقني 
support@svuonline.org <mailto:support@svuonline.org> ",,في صفحة المعلومات الإدارية في حقل الرقم الوطني لا يمكن الكتابة
182,634a8edecdf19929c5b9bdb9,6,يرجى توضيح السؤال لأن الصيغة غير واضحة ,,"     عليا . عندي ٣ استفسارات عن التسجيل  الاستفسار الاول التسجيل
الكترونيا بالمفاضلة في داعي ارسل اوراقي لمقر.الجامعة ؟ /الاستفسار الثاني     "
183,634a8edecdf19929c5b9bdbf,23, يمكنك ذلك من خلال الدخول إلى حسابك و التعديل ,,"     انا سجلت مبارح ع المفاضلة بس بدي اسال إذا في امكانية عدل عليها و ضيف
رغبة تانية الكم     "
184,634a8edecdf19929c5b9bdc6,11,لا يوجد مشكلة يمكنك التسجيل ,,"   الاعمال
وهل يمكن أن اجمع مابين ماجستير ادارة الاعمال ودبلوم التاهيل التربوي مع
الشكر سلف لحسن تعاونكم
Get Outlook for Android <https aka.ms/ghei36> 
________________________________   "
185,634a8edecdf19929c5b9bdd8,11, لا يوجد دورات لغة انكليزية بالجامعة  ,,"     
أنا خريج تجارة واقتصاد قسم المحاسبة واريد رفع مستواي العلمي باللغة
الانكليزية فكيف استطيع الاستفادة من برامجكم 
0991820920
0944530064      "
186,634a8edecdf19929c5b9bde2,11,لا يوجد مشكلة ,,"   انا سجلت اليوم عالماجستير معي اجازة بهندسة الطاقة الكهربائية
بس ما لقيتا ضمن الاختصاصات لهيك حطيت الهندسة جميع التخصصات في مشكلة
بيكون هيك بالتسجيل جواب    "
187,634a8edecdf19929c5b9bdeb,6,يرجى توضيح السؤال ,,   هندسة معلوماتية ع خاص واي سنة بيدخل إذا اي  
188,634a8edecdf19929c5b9bdec,4, يرجى معاودة التواصل مع منسق البرنامج الخاص بك  ,,"       
لا أستطيع المتابعة في التسجيل علما أنني مستنفذ.
رسالة الخطأ هي:
you're not Registered on Any program.. or Registered in Two programs.. 
contact your coordinator
أرسلت رسالة إلى المنسق ولم أستلم الرد. زياد ناصر       "
189,634a8edecdf19929c5b9bdf1,1,"   تم التوضيح سابقا !
للتسجيل يجب أن تتم المعادلة عن طريق الجامعة حصرا
ويجب إحضار الأوراق لمركز الجامعة الرئيسي في دمشق  ",,"           سعودية بس انا حالياً في سورية وقت ادخل عالموقع وسجل حط وثيقه التخرج
السعوديه ولا الوثيقه الي عادلتا بسوريا للضرورى
انا حطيت الشهادة السعودية وعادلة شهادتي في دمشق وهيا معادله هلء ! لازم
ارجع عادلها يعني ؟ و وين تعديل الإفتراضية بحماه مع اني معدله انا من قبل
؟
في أحد، 31 مارس، 2019 في 2:03 م، كتب info <info@svuonline.org
<mailto:info@svuonline.org>  	عليك وضع صورة الشهادة السعودية 
	ولكن عليك العلم بان المعادلة إذا لم تكون عن طريق مكتب العلاقات العامة فهيي تكون غير مقبولة 
	الاوراق المطلوبة للتعادل https www.svuonline.org/ar/news/3911
<https www.svuonline.org/ar/news/3911>            "
190,634a8edecdf19929c5b9bdf9,1,  يجب أن تقومي باختيار هذه الإمكانية أثناء التسجيل..   ,,"  . إذا قدمت على مفاضلة المنحة وما طلعتلي بتحولوني
أتوماتيكيا على المفاضلة العامة ؟   "
191,634a8edecdf19929c5b9bdfb,25, يرجى التواصل مع منسق البرنامج الخاص بك عن طريق إرسال ايميل بهذا الخصوص  ,,"     أنا طالبة ماجستير ادارة MIQ من الطلاب المستنفذين
 ولا أستطيع التسجيل لان واصلة التسجيل غير مفعلة
   الطالبة
 falak_57941    "
192,634a8edecdf19929c5b9be01,22,متابعة الموقع لمعرفة جميع التفاصيل ,,"   لقد قمت بالتسجيل الالكتروني كطالب جديد وانتهيت مالخطوات القادمة التي
يجب علي فعلها  "
193,634a8edecdf19929c5b9be05,27," الدفع يتم القبول
لا يوجد دورات تقوم بها الجامعة  ",,"       أخي أتم التسجيل وخلص كل الإجراءات المطلوبة بس
بالنسبة للدفع للمواد بدو ينتظر لتطلع نتائج المفاضلة او انو بيقدر يدفع
وهل في اي كورسات انجلش او كورسات لازم يعملها قبل ماتطلع المفاضلة ياريت
تردوا علي بالتفاصيل والإجراء اللي لازم يعملوا الكم كتير         "
194,634a8edecdf19929c5b9be08,25,"  يجب أن تقومي بالتواصل مع منسق البرنامج الخاص بك عن طريق إرسال ايميل بهذا
الخصوص   ",,"         انا عم دق كتير ع ارقام الجامعة ماحدا عم يرد
عندي مشكلة اني طالبة ماجستير MWS
اسم المستخدم leen_48420
 مستنفذة و بدي استفاد من مرسوم بس ماعم اقدر ادفع وسجل ع فصل جديد فاذا
في مجال تفعلولي الدفعة انتو      "
195,634a8edecdf19929c5b9be0c,25, يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,  انا الطالب براء الحلقي سجلت لديكم في ٢٠١٣ ٢٠١٤ في قسم BL ولم استطع التواصل بسبب الازمة وأريد الاستفسار عن الوضع الدراسي الجديد وهل يمكنني اكمال ما ءبق وما هي الاجرائات اللازمة  
196,634a8edecdf19929c5b9be10,14,"يرجى التواصل مع قسم الدعم التقني 
support@svuonline.org <mailto:support@svuonline.org> ",," 
عم حاول سجل لمافضلة الربيع من 5 يوم وما عم يوصلني رمز التفعيل 
في مجال تبعتولي رمز التفعيل  "
197,634a8edecdf19929c5b9be15,1, التسجيل ما زال مفتوح.. يرجى المحاولة مرة أخرى  ,,لئن بطل يطلع عندي رابط التسجيل وبدي سجل
198,634a8edecdf19929c5b9be17,6,يرجى إحضار الأوراق التي طابت منك إلى الجامعة ,," المفاضلة الربيع بدي سجل إجازة في BSCE بس طالبين مني الدفع باليورو
حصرا انا مقيم بسوريا منذ اكتر من 10سنوات جنسيتي لبنانيه والوالدة سورية
ودارس من الصف التاسع للبكالوريا والوالد طالع الجنسية السور "
199,634a8edecdf19929c5b9be1c,6,يجب أن تقوم بإجراء الاختبار مجددا ,,"            وبعد،
لقد تقدمت إلى مفاضلة S 18 MBA برقم تسجيل 113821 وتقدمت لامتحان اللغة
الإنجليزية التقييمي بتاريخ 6/11/2018 وأحرزت علامة 90+ في هذا الامتحان،
إلا أنني لم أوفّق بالقبول لهذا الماجستير.
تقدمت إلى مفاضلة ماجستير MIHL S 19 (الحالية) برقم
تسجيل 121446 ، وأود السؤال حول فيما لو كان نجاحي في امتحان اللغة
الإنكليزية السالف الذكر يمكنني من تخطي الإمتحان التقييمي للغة الإنكليزية
المخصص لماجستير MIHL، أم أنه يتوجب عليّ التقدم له من
جديد؟
شاكراً حسن تعاونكم هاني الخطيب              "
200,634a8edecdf19929c5b9be20,35,يجب اختيار الاختصاص ضمن الرغبات المتاحة ,," حصلت لي مشكلة اثناء التسجيل بالمفاضلة عند خانة الرغبة الاولى لم يظهر لي
مجال للكتابة بل قيدني بمجوعه من الرغبات انا لا ارغب بها مع العلم انا
رغبتي اقتصاد ومعدلي ٧٧،١% ومطلوب للاقتصاد بالمفاضلة ٧٠% "
201,634a8edecdf19929c5b9be26,6, بسبب الضغط الشديد.. يرجى المحاولة مجددا  ,,"    تواصلت مع منسق البرنامج مالو عم يرد 
بتاريخ ٢٠/٠٣/٢٠١٩ ١٢:٣٨ م، كتب ""info"" <info@svuonline.org
<mailto:info@svuonline.org>  	تواصل مع منسق البرنامج وارسل لها الصور على الايميل التالي
bl_coor@svuonline.org <mailto:bl_coor@svuonline.org>     "
202,634a8edecdf19929c5b9be2b,17,يرجى متابعة اخبار المفاضلة على الموقع لمعرفة المواعيد عند تحديدها ,,المعاهد المتوسطة
203,634a8edecdf19929c5b9be36,1, التسجيل على الماجستير فقط لحملة الإجازات الجامعية  ,,"  
انا كتير عم اتصل ع هاتف الأرضي الموجودة على صفحه الفيس و مافي اجابة 
حابة استفسر ع ماجستير الطبي 
انتو كاتبين طب و طب اسنان و صيدلة 
المعاهد الطبية بتقدر تسجل فيه   "
204,634a8edecdf19929c5b9be37,1, يحق لك التسجيل على الإجازة في BAIT او الاجازة في علوم الادارة ,,"   انا معي شهادة معهد تجاري اختصاص محاسبة عم حاول سجل ما عم يعطيني
خيارات غير BAIT
و انا بدي سجل رغبة ادارة أعمال
و عم نتصل من اكتر من اسبوع ماحدا مهتم 
و مركز النفاذ باللاذقية و طرطوس ما بيعرفو شي   "
205,634a8edecdf19929c5b9be3e,11, لا يوجد مشكلة بالنسبة للجامعة الإفتراضية بالتسجيل  ,,"       هلا انا مسجل ماجستير بمعهد هبا ماجستير مصارف وبدي سجل عنكن mba في مشكلة ولا
لا
لانو سمعت انو ما بيصير يكون في الي قيدين ماجستير بنفس الوقت      "
206,634a8edecdf19929c5b9be42,25," يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل
لمتابعة وضعك بالجامعة  ",,________________________________
207,634a8edecdf19929c5b9be46,25," يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل 
ويمكنك معرفة التكاليف والرسوم من خلال الاطلاع على دليل القبول الجامعي الموجود على الموقع  ",,"      
أنا الطالب كمي الخطيب مسجل في برنامج MBA الرقم الجامعي Komai_86867
 بحاجة لمعرفة أليه نقل المركز الامتحاني لخارج القطر (لبنان( والبريد الالكتروني لمديرية شؤون الطلاب وتكلفة المادة بالعملة الصعبة علما انه لم يبقى عليي سوا مشروع التخرج ,اليه التواصل مع الدكتور المشرف في حال النقل إلى خارج القطر , كمي ,      "
208,634a8edecdf19929c5b9be4a,3,"  يجب تحميل الصور المطلوبة أثناء التسجيل.. لا يكتمل التسجيل إذا لم تقومي
بتحميل الأوراق المطلوبة ( صورة الهوية – صورة شخصية – صورة الشهادة )   ",,"     
أنا عم واجه مشكلة بالتسجيل ع مفاضلة الربيع و كل ما هم حاول سجل عم
يعطيني هي النتيجة 
ف المساعدة بهالموضوع     "
209,634a8edecdf19929c5b9be4c,6,يرجى توضيح السؤال !! ,,"    طيب اني طلعلي شي لمفاضلة الماسترات 
الاسم حسين طلفاح 
واذا طلعلي في مجال لتقديم الللغة الانجليزية والدفع     "
