,id,intent,answer,question,email
230,6342db703d103704ca39e266,53,"   يجب أن تقوم بإرسال الصور إلى منسق البرنامج الذي قمت بالتسجيل عليه
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا
بخصوص كلمة السر يرجى التواصل مع قسم الدعم التقني:
support@svuonline.org <mailto:support@svuonline.org>    ",,"   المعلوماتيهITE ونسيت رقم السري تبع صفحتي ولم اعرف إذا قبلت في المفاضلة
اتمنى أن تساعدوني   "
231,6342db703d103704ca39e26f,48," يمكنك التواصل مع منسق برنامج ال mba
العنوان موجود على الموقع ضمن صفحة اتصل بنا  ",,"        أريد ايميل شؤون طلاب لتخصص الـ MedE 
 .       "
232,6342db703d103704ca39e271,53, يمكنك التواصل مع منسق البرنامج الذي قمتي بالتسجيل عليه من خلال العناوين الموجودة على الموقع ضمن صفحة اتصل بنا  ,,"           Importance: High
 
  بحيث أنني   أن سجلت أوراقي الكترونيا و   صدور نتائج مفاضلة خريف ٢٠١٨ قد انتبهت إلى انني قد نسيت تحميل صورة الشهادة الثانوية فاستكملت الاوراق على الموقع و قد ظهرت لي جملة (تم تدقيق طلبك بنجاح) فكيف أستطيع أن اعرف إذا تم قبولي في برنامج BAIT ام لا؟ لكي استطيع تسليم اوراقي شخصيا إلى الجامعة قبل انتهاء مدة التسجيل
            "
233,6342db703d103704ca39e272,21," يجب أن تقوم بإرسالها على العنوان التالي:
mba_coor@svuonline.org <mailto:mba_coor@svuonline.org>  ",,"     السورية مني
  و  ,
اسم الطالب: أحمد معتز عطار
الرقم الجامعي: 119626
تقدمت لمفاضلة خريف 2018 في برنامج ماجستير MedE. 
الأوراق المطلوبة مني: صورة شخصية بخلفية بيضاء
أوراق غير مطلوبة من حضرتكم و لكن أرسلتها للمزيد من التأكد: مصدقة التخرج
من الجامعة+وثيقة نتيجة الامتحان الوطني
علما أنه تم ارسال هذه الرسالة عدة مرات و لم يظهر أي تعديل جديد على صفحة
حسابي على موقع الجامعة السورية الافتراضية.
يرجى التأكد  .     "
234,6342db703d103704ca39e279,0," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"    أستاذ ..
تم قبولي في هندسة المعلوماتية بنتيجة المفاضلة ..
و اليوم قمت بتسليم الأوراق الثبوتية إلى مركز النفاذ في جامعة البعث
..وطلبو مني لفت انتباهكم لتفعيل حسم نقابة المعلمين ...علماً أني قمت
بتحميل الوثيقة إلكترونياً و وتدقيق الطلب بنجاح ..
أرجو من حضرتكم الكريمة التفضل بالرد ...والتأكيد على موضوع وثسقة الحسم
...
مع جزبل الشكر  "
235,6342db703d103704ca39e27b,12," تم تأجيل التسجيل على المواد لفترة مؤقتة كما هو موضح بالإعلان الموجود على
موقع الجامعة 
يرجى متابعة الموقع لمعرفة أي جديد حول هذا الموضوع  ",,"          طالب جديد وسلمت الاوراق لمركز نفاذ ومعي مده لتاريخ ٣٠   ١  
٢٠١٩ لحتى انزل مقررات أريد طريقه تنزيل مقررات   بأسرع وقت       "
236,6342db703d103704ca39e27e,12,"يمكنك التسجيل على المنحة في الشهر الثالث المقبل 
جميع التفاصيل حول المنحة هي التي قمت بقرائتها على الموقع ",,"          السادة   
  ....
أنا الطالب محمد بلال الشمالية متخرج من المعهد TIC   إختصاص
شبكات عام 2016 2017   بمعدل 88.39 وتقدير إمتياز
أرغب في إستكمال دراستي ضمن   في برنامج (bait)
 و عند البحث في موقع الجامعة وجدت أنه يمكنني الإستكمال من خلال مبادرة
إلتزام منجة المتفوقين
image.png
أرجو من حضرتكم إعطائي تفاصيل عن هذه المنحة في حال توافرت شروط المنحة مع
شهادتي و حالتي
    ....
محمد بلال الشمالية          "
237,6342db703d103704ca39e286,21," تم تنزيل إعلان بهذا الخصوص على موقع الجامعة
يرجى الاطلاع  ",,"   ... ع اساس نتائج المفاضلة للي استكملو اوراقهم تطلع 28
الشهر .....ليش لهلأ ما طلعت "
238,6342db703d103704ca39e288,1,"حاليا لا يوجد دورات جديدة
يرجى متابعة الموقع لمعرفة أي تفاصيل حول الموضوع ",,"    ،
 أنا طالبة ماجستير في الإفتراضية أريد أن استعلم عن دورات الشبكات متي يبدأ التسجيل على دورات جديدة
لكم كل المحبة والتقدير
م.أمل الزعير   "
239,6342db703d103704ca39e28d,50,"التسجيل يتم الكترونيا 
والشروط هي حسب نوع الشهادة والمعدل الحاصل عليه ",,   أريد معرفة شروط التسجيل في     
240,6342db703d103704ca39e28e,53," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"         
  الطالب محمد نادر عبدالحق الرقم 113858 
 لماذا لم يظهر اسمي بالقوائم فس مفاضلة الماجستير علما اني استكملت اوراقي
  و          "
241,6342db703d103704ca39e291,53," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"        .. القوائم النهائية طلعت مبارح واسمي ما كان موجود علما
  مفاضل ع miq كرغبة اولى وmba كرغبة ثانية ومعدلي بالنسبة للmiq هو
(72.96*0.45 +48*0.45 +10) = (64.432) وهو اعلى من الحد الادنى المقبول 
وبالنسبة للmba هو
(72.96*40% +48*40% +10+10)=(68.384)
وهو كمان اعلى من الحد الادنى المقبول
ولهلا حالة التسجيل عندي مكتوب شرطي علما انو استكملت الاوراق الناقصة
وبعتولي تم تدقيق طلبك بنجاح 
        "
242,6342db703d103704ca39e295,49,   يرجى متابعة إعل ت الموقع أو يمكنك التواصل مع منسق البرنامج الخاص بك    ,,"    السادة الاعزاء
يرجى الاطلاع وبيان الرأي.
 
قسم الدفع الإلكتروني
فريق الدعم التقني    "
243,6342db703d103704ca39e29b,53," يرجى التواصل مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"          مبارح دفعت بسوريا للجامعة الإفتراضية المبلغ 660 يورو
والى الان بحالة الدفع كاتبين( not paid ) انو لم يتم الدفع ،،
وبالنسبة للبطاقة الجامعية منين بدي اخدا ؟؟؟      "
244,6342db703d103704ca39e2a8,18,"جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا 
يرجى الاطلاع ",," و أي معلومات بحتاجاها
و   كتيير "
245,6342db703d103704ca39e2b1,0," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل
لمتابعة وضعك بالجامعة
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"           من طلاب الbit وصار عندي مشاكل محسنت اكمل دراسة وصلت لسنة
الرابعة بالاضافة لمقررات الانكليزي واعتقد اني استنفذت   ما شفت فيديو
خبرات تشجعت اني اكمل في اي طريقة احسن اكمل الدراسة تبعيتي  ...        "
246,6342db703d103704ca39e2b7,38," يجب التواصل مع قسم الدعم التقني لاستعادة كلمة المرور على العنوان التالي:
support@svuonline.org <mailto:support@svuonline.org> 
ومن ثم يجب أن تقوم بتقديم الطلب من خلال حسابك  ",,من مقدمه الطالب محمد سعيد الخلف 
247,6342db703d103704ca39e2be,11," التسجيل على المفاضلة المقبلة بالشهر الثالث
يتم القبول حسب نوع الشهادة الحاصل عليها والمعدل
الأوراق هي صورة الشهادة  صورة شخصية – صورة الهوية
يرجى المتابعة ",," اختيار الكلية ومواعيد التسجيل وما هوا مطلوب من اوراق ثبوتية و لكم جزيل
الشكر... "
248,6342db703d103704ca39e2c9,12," التسجيل لم يبدأ   ! 
يرجى متابعة الموقع  ",,"             
 
اسمي ميساء السحار وأنا مهندسة معلوماتية وأرغب بالتسجيل في برنامج
ماجستير علوم الوب ، و قد ذكر على موقع الجامعة أن موعد بدء التسجيل هو في
الأسبوع الأول من شهر آذار، وأواجه رسالة خطأ عند استخدام رابط تسجيل
الطلاب الجدد
أرجوالتكرم بارسال رابط فعال أو إعلامنا بموعد بدء التسجيل 
كل الشكر 
  والتقدير
Eng. Maysah Alsahar          "
249,6342db703d103704ca39e2ca,16,"    لا يوجد شروط خاصة للضابط لكي يسجل   
يرجى الاطلاع على الرابط التالي لمعرفة تفاصيل أوسع:
https:  svuonline.org ar content %D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D
9%8A%D9%8A%D9%86 %D9%81%D9%8A %D8%A7%D9%84%D8%AC%D9%8A%D8%B4 %D9%88%D8%A
7%D9%84%D9%82%D9%88%D8%A7%D8%AA %D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%
A9
<https:  svuonline.org ar content %D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D
9%8A%D9%8A%D9%86 %D9%81%D9%8A %D8%A7%D9%84%D8%AC%D9%8A%D8%B4 %D9%88%D8%A
7%D9%84%D9%82%D9%88%D8%A7%D8%AA %D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%
A9>     ",,"         
اذا سمحتوا بدي اسأل عن انو جامعة دمشق عم تطلب موافقة من الموارد البشرية
لحتى تسمح للضابط يسجل في هيك شي بالافتراضية !      "
250,6342db703d103704ca39e2ce,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,, احاول التسجيل على الفصل الثاني للرسالة ولا استطيع اختيار شيء علما انني انهيت جميع المقررات 
251,6342db703d103704ca39e2d3,51,لا يوجد هذا الاختصاص,,?
252,6342db703d103704ca39e2d4,17, يجب أن تقوم بالتسجيل مجددا على المفاضلة المقبلة التي ستصدر   حوالي أسبوع تقريبا  ,,"        المسؤول
اود أن استفسر عن إمكانية تغير فرع دراستي من BACT إلى هندسة المعلوماتية علما أن تحصيلي العلمي يخولني بالقبول حسب اخر مفاضلة صدرت من جامعتكم الكريمة، بالإضافة إلى ذلك جميع اوراقي الثبوتية من شهادات و إثباتات لازالات في عهدتكم في دمشق.
ملاحظة.   أريد أن اسجل موادي حسب الفرع الجديد علما   رقمي الجامعي
هو:
ahmad_102287
و شاكر لكم جهودكم و تفهمكم.      "
253,6342db703d103704ca39e2d7,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"       
اسمي محمود جوهر 
في 2014 2015 قمت بدراسة دبلوم تأهيل تربوي واتممت النجاح في جميع المواد
ولكني لم استلم الشهادة في الدبلوم بسبب اضطراري للسفر 
اتمنى المساعدة في كيفية استلام الشهادة
و 
تحية كبيرة      "
254,6342db703d103704ca39e2d8,42," التسجيل يتم الكترونيا عن طريق الموقع
الأوراق هي صورة الشهادة  صورة الهوية  صورة شخصية 
يرجى متابعة الموقع لمعرفة جميع التفاصيل  ",,"  طاب مساؤكم 
أنا طالب سابق في جامعة حلب كلية BL مقيم في ألمانيا وأود التقدم
للمفاضلة التي لم تعلن   لهذا الشهر، أود الاستفسار عن طريقة التسجيل
والتواصل وماهي الأوراق المطلوبة للمفاضلة وأشكر حسن تعاونكم 
سامي السليمان.  "
255,6342db703d103704ca39e2e0,0," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك 
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"             ً
  الطالب علي حيدر ali_114548
لقد ارسلتم لي رسالة تأكد على معادلة موادي المتشابهة بين فرعيي الحالي والسابق و قد قمتم بإرسال رسالة للإستفسار عن المواد البديلة التي سأسجل عليها عوضا عن المواد التي سجلت عليها علماً انها قد رفعت بسبب معادلة المواد و قد رددت انني لا اعرف اين اجد قائمة المواد التي فتحت لي ولم يجبني احد   في إيجاد قائمة بالمواد التي فتحت لي من اجل اختيار المواد قبل فوات الأوان و              "
256,6342db703d103704ca39e2e3,11,"  التسجيل سيبدأ   حوالي أسبوع تقريبا
يرجى متابعة الموقع
الأوراق هي: صورة الشهادة  صورة الهوية  صورة شخصية  ",,"      أنا أسمي رامه سرميني خريجة هندسة تقنية أعيش في سوريا في حلب وأرغب
بالتسجيل على الماجستير في جامعتكم المحترمة وأرغب بالاستفسار عن مواعيد
التقديم على مفاضلة ربيع 2019, إضافة إلى الاستفسار عن كيفية التسجيل
والخطوات اللازم اتباعها.
 ...    "
257,6342db703d103704ca39e2e4,15,"التسجيل يتم بشكل الكتروني عبر الموقع
يوجد فقرة توضيحية لإجرائية التسجيل ضمن أخبار المفاضلة عند صدورها 
يرجى المتابعة ",,يرجى توضيح كيفية تقديم طلب المفاضلة مع التاريخ
258,6342db703d103704ca39e2ea,49,"   يرجى متابعة الموقع بشكل دوري
ويمكنك التواصل مع منسق البرنامج الخاص بك عن طريق إرسال ايميل    ",,"       ,
  ,
يرجى التفضل بيان وقت بدء الفصل الدراسي و بدء المحاضرات فيما يخص مفاضلة
خريف 2018 ( آحدث مفاضلة ) , علماً أنني قد استكملت كافة الإجراءات و تم
دفع كافة الرسوم .
  .
عمرو .     "
259,6342db703d103704ca39e2ed,21,Mwt_coor@svuonline.org ,,"      :
أرجو تزويدي بعنوان البريد الالكتروني الخاص بمنسق اختصاص ماجستير تق ت الوب MWT و       "
260,6342db703d103704ca39e2ee,12,يرجى متابعة الموقع لمعرفة موعد بدء التسجيل عند تحديده ,,"        ،
أود الاستفسار بخصوص موعد التسجيل لمفاضلة الربيع هذا العام  .       "
261,6342db703d103704ca39e2ef,9, يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"     Importance: High
 
 
أنا طالب ماجستير ادارة أعمال
أنا الآن بالفصل الأخير من دراسة الماجستير هذا آخر فصل لي ضمن المدة المسموح بها أرجو السماح لي بالتسجيل على مشروع التخرج لأنني لم أستطع التسجيل على المشروع         "
262,6342db703d103704ca39e2f0,47,"  يمكنك التسجيل على ماجستير MBA أو ماجستير دمج التكنولوجيا
بالتعليم 
ولكن هذه الماجستيرات ليست أكاديمية أي لا يمكنك دراسة الدكتوراه  ها   ",,"         
  دانة خريجة كلية تربية معلم صف الان ادرس دبلوم في التعليم المفتوح
لدي رغبة في دراسة الماجستير أريد معلومات عن الاختصاصات ادراسة الماجستير
ضمن مجال التربية والتي استطيع تكميل الدكتورة فيها 
         "
263,6342db703d103704ca39e2f2,21, يجب أن يكون معدل الثانوية العلمي الحاصل عليها 80% حد أدنى  ,,حتى اقدر سجل هندسة معلوماتية عندكن
264,6342db703d103704ca39e2f3,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل ,,"     
أريد تغيير رقم هاتفي الموجود في معلوماتي الشخصية 
الرقم الجامعي : 117999
الرقم الجديد : (+963) 992684039
    "
265,6342db703d103704ca39e2f8,35,"التسجيل سيبدأ خلال الأسبوع المقبل
يرجى المتابعة ",,"   بالرد... مع تمنياتي بمزيد من النجاح و التألق
السادة الاعزاء
يرجى الاطلاع وبيان الرأي.
خالص التحيّات
فريق الدعم التقني   "
266,6342db703d103704ca39e300,15,"يمكنك التسجيل على المفاضلة التي سيبدأ التسجيل عليها خلال الأسبوع المقبل
التسجيل يتم الكترونيا عبر الموقع, لكن لا يوجد مركز نفاذ للجامعة في
روسيا ",,"            إلى السادة الجامعة الأفتراضية السورية..
 ...
لدي شهادة بكالوريا صناعية أختصاص تقنيات كهربائية سنة 2015 2016 وكان
معدلي 76٪
وأريد معلومات عن التسجيل لديكم 
واذا أريد أن اسافر إلى روسيا لتكملة الدراسة
ما هنن الاورق للسفر إلى روسيا 
واريد أن اعلم انه يعتبر من التجنيد لدفع البدل الخارجي خلال 4 سنين او
اكثر
لحين انتهاء الجامعة
و ...
00963940900206            "
267,6342db703d103704ca39e304,15,"    يمكنك التسجيل على المفاضلة التي ستبدأ خلال الأسبوع المقبل 
التسجيل يتم الكترونيا عبر الموقع
اذا كانت شهادتك غير سورية يجب تعديلها وفق المعايير الموجودة بالرباط
التالي:
https:  svuonline.org ar news 3593 
ويجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق    ",,"         عاوز ادرس في الجامعة بقسم الهندسه المعلوماتيه   مصري الجنسيه
ومقيم بمصر كنت عاوز اعرف ايه هيا الإجراءات المطلوبه.
         "
268,6342db703d103704ca39e309,9,"  يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك لمتابعة وضعك بشؤون
الطلاب 
    ",,"   السادة الاعزاء
يرجى الاطلاع وبيان الرأي
خالص التحيّات
فريق الدعم التقني   "
269,6342db703d103704ca39e311,11,"   التسجيل لم يبدأ  
خلال الأسبوع المقبل
يرجىى المتابعة
الأوراق هي الشهادة  الهوية  صورة شخصية    ",,"        .
أريد الأاسفسار عن موعد بدء التسجيل للطلاب الجدد على مفاضلة آذار.
وماهي الأوراق المطلوبة.
مع العلم عندما أقوم بالتسجيل على حساب جديد في الموقع يعطي خطأ وأنه غير
متاح.
 .       "
270,6342db703d103704ca39e317,17,"التسجيل على المفاضلة سيبدأ خلال الأسبوع الحالي
يرجى المتابعة ",,"            
 
أرجو معرفة موعد بدء التسجيل في برنامج ماجستير علوم الوب ،حالياً تظهر
رسالة خطأ عند استخدام رابط تسجيل الطلاب الجدد
أرجوالتكرم بارسال رابط فعال أو إعلامنا بموعد بدء التسجيل
كل الشكر
  والتقدير
Eng. Maysah Alsahar         "
271,6342db703d103704ca39e319,28,"التسجيل سيبدأ خلال الأسبوع الحالي 
يرجى متابعة الموقع
لمعرفة تفاصيل حول الاختصاصات الموجودة يرجى الدخول على صفحة الدراسة في
الجامعة الموجودة على الموقع ",,   كل فرع من فروع    ..   
272,6342db703d103704ca39e323,1,"المفاضلة ستبدأ خلال الأسبوع الحالي
يرجى المتابعة ",, سؤالي انو بلشت مفاضلة ماجستير MedE  
273,6342db703d103704ca39e325,19," يتم الرد على السائل خلال بضعة أيام ! 
يرجى الانتظار  ",,"      بالأجابة على سؤالي
لقد تواصلت مع منسق الدورة ولم يجب على سؤالي!
بتاريخ 2019 03 18 12:04 م، كتب  info  <info@svuonline.org
<mailto:info@svuonline.org> >:
	يرجى التواصل مع منسق الدورة على الايميل lfl_coor@svuonline.org
<mailto:lfl_coor@svuonline.org>     "
274,6342db703d103704ca39e32e,3,"     يمكنك التسجيل على شهادة الثانوية على المفاضلة التي ستبدأ خلال الأسبوع
الحالي
التسجيل يتم الكترونيا عبر الموقع
و  القبول يتم إحضار كشف علامات وتوصيف مواد لمركز الجامعة الرئيسي
وبحال وجود مواد متشابهة يتم تعديلها وفق المعايير التي تعتمدها الجامعة      ",,"         
أنا اسمي ديما عبد الحميد. كنت أدرس في كلية الاقصاد جامعة حلب اختصاص
علوم مالية ومصرفية
بدأت في كلية BSCE في العام الدراسي 2009 2010 وحتى الدورة الفصلية
الثانية للعام الدراسي 2011 2012
  نجاحي إلى السنة الرابعة لم أستطع للأسف اتمام دراستي الجامعية 
أنا حاليا مقيمة في ألمانيا وأود أن أسأل حضرتكم عن امكانية متابعة
الدراسة عبر  
أرسلت لحضرتكم مرفق فيه كشف العلامات   بما في ذلك مادة اللغة الانكليزية
  وشهادة الثانوية العامة وبطاقة التسجيل وكذلك بطاقتي الجامعية
  لجهودكم        "
275,6342db703d103704ca39e32f,24," لا يوجد اختبارات للإجازات الجامعية 
تكلفة المادة 16000 ليرة سورية
يمكنك الاطلاع على دليل القبول الموجود على الموقع لمعرفة تفاصيل أكثر  ",,"      
التسجيل في اجازة BL بدو اختبار ولا بس تسجيل عالنت ؟
وبدي اعرف اديه الدفع للمادة 
     "
276,6342db703d103704ca39e333,12," التسجيل لم يبدأ   !
يرجى متابعة الموقع  ",,    لأيمت التسجيل مستمر ع ماجستير MWS  
277,6342db703d103704ca39e338,12," التسجيل على المفاضلة لم يبدأ  
يرجى متابعة الموقع  ",,"   يعطيكن العافيه
  بدي سجل انتهى التسجيل عاد الفصل او لا؟   "
278,6342db703d103704ca39e33d,1,"خلال الفترة المقبلة
يرجى متابعة الموقع لمعرفة الموعد عند تحديده ",,"        أرجو تزويدي بموعد التسجيل على مفاضلة الطلاب الجدد
لعام 2019        "
279,6342db703d103704ca39e340,9, يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"     
  الطالب نائل الحج كنت بدرس bit من سنة 2008 وتركت الجامعة من ٥ سنين
تقريبا و  سنة تانية ... وحابب ارجع كمل بالفرع واتخرج   مستقر حاليا
في ابو ظبي وعندي امكانية انزل عسوريا قدم الفحص ... حابب استفسر عن كل
التفاصيل فيني كمل ؟ 
اسمي والايدي : naeel_24411   "
280,6342db703d103704ca39e341,15," التسجيل يتم الكترونيا عبر الموقع 
يرجى الاطلاع على إجرائية التسجيل على الموقع و على صفحة اتصل بنا لمعرفة
العناوين  ",,"   لوسمحتو   أريد التسجيل علما اني ساكنة في الرياض واريد الطريقة واريد
رقم فرع الرياض لوسمحتو؟ لانو عطوني رقم وطلع غلط   "
281,6342db703d103704ca39e345,25,  يمكنك الدخول إلى حسابك الجامعي وتعديل البي ت   ,,"    خطأين بالمفاضلة الاول معدل البكلوريا كتيته ٧٥ وهوي ٧٨.٣ والتاني الحالي
العسكرية كتبت لا يوجد مابعرف إذا خطأ بس   ماني خدم عسكرية ولا وحيد
يعني مابعرف إذا صح او لا كتبت... في مشكلة بالموضوع وشو ا    "
282,6342db703d103704ca39e348,16,لا يوجد معدل محدد.. يجب أن يكون مقبول ,,"      في شي معدل مطلوب للتسجيل ع دبلوم EDU
التعليمي   "
283,6342db703d103704ca39e34c,50,"  يتم إعفائك من اختبار اللغة كونك خريجة أدب انكليزي ولا حاجة لإحضار
الشهادة إلى الجامعة حاليا
يكفي تحميل صورة الشهادة أثناء التسجيل   ",,"     ..باعلان المفاضلة ذاكرين الي بفاضل على ماجستير وحاصل على
شهادة توفل والآيلتس لازم يرسل نسخة الأصلية لشؤون طلاب بالوزارةلينعفى من
اختبار اللغة .. بدي فاضل على ماجستير دمج تكنولوجيا بالتعليم وشهادتي
إجازة بالادب انكليزي واعلمتوني اني بنعفى من اختبار اللغة..بيتوجب عليي
اني ارسل شهادتي للوزارة    "
284,6342db703d103704ca39e35b,37,يرجى متابعة الموقع لمعرفة المواعيد بالتفصيل عند تحديدها ,,"      :
يرجى تحديد تاريخ بداية برنامج MBA علماً انه تم التسجيل منذ نهاية 2018.
 .     "
285,6342db703d103704ca39e35c,21,BSCM هي نفسها BSCE.. فقط تم تغيير الاسم ,,"        عم أتقدم للمفاضلة   خريجة معهد التقاني الإدارة
الاعمال التسويق بدي أتقدم البرنامج ترقية BSCE bsce
عند ملئ الرغبات ماعم يطلعلي عم يطلع بس علم الإدارة 
  كملت سنيتن اقتصاد بجامعة دمشق واختصيت مصارف و تأمين و بدي كمل بنفس
الاختصاص     "
286,6342db703d103704ca39e35d,38,"يرجى التواصل بهذا الخصوص مع قسم الدعم التقني 
support@svuonline.org <mailto:support@svuonline.org> ",,في صفحة المعلومات الإدارية في حقل الرقم الوطني لا يمكن الكتابة
287,6342db703d103704ca39e361,6,"   الشهادة بحاجة لتعديل أولا كونها غير سورية 
يرجى الاطلاع على إجرائية المعادلة من خلال الرابط التالي:
https:  svuonline.org ar news 3911 <https:  svuonline.org ar news 3911>
مع ضرورة إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق خلال الفترة
الحالية 
ويجب أن تقوم بالتسجيل حاليا على المفاضلة بشكل الكتروني من خلال الموقع 
     ",, اللبنانية اختصاص بناء واشغال عامة  
288,6342db703d103704ca39e366,21,يرجى توضيح السؤال لأن الصيغة غير واضحة ,,"   عليا . عندي ٣ استفسارات عن التسجيل ..  الاستفسار الاول :   التسجيل
الكترونيا بالمفاضلة في داعي ارسل اوراقي لمقر.الجامعة ؟  الاستفسار الثاني   "
289,6342db703d103704ca39e36c,25, يمكنك ذلك من خلال الدخول إلى حسابك و التعديل  ,,"       :
  سجلت مبارح ع المفاضلة بس بدي اسال إذا في امكانية عدل عليها و ضيف
رغبة تانية
  الكم     "
290,6342db703d103704ca39e36f,43,"  يجب أن تقوم بمعادلة الشهادة حصرا عن طريق الجامعة 
يرجى الاطلاع على الرابط التالي: 
https:  svuonline.org ar news 3911 <https:  svuonline.org ar news 3911>
مع ضرورة إحضار الأوراق المطلوبة لمركز الجامعة الرئيسي في دمشق ويجب أن تقوم
حاليا بالتسجيل بشكل الكتروني على المفاضلة   ",,"    بس   حالياً في سورية وقت ادخل عالموقع وسجل حط وثيقه التخرج السعوديه
ولا الوثيقه الي عادلتا بسوريا ؟   للضرورى 
من الـ iPhone الخاص بي    "
291,6342db703d103704ca39e37c,44,"  الشهادة بحاجة لتعديل كونها غير سورية
يرجى الاطلاع على الرابط التالي لمعرفة إجرائية التعديل
https:  svuonline.org ar news 3911 
ويمكنك التسجيل حاليا على المفاضلة بشكل الكتروني   ",," لبنان بيروت كلية الامام الاوزاعي للدراسات الاسلامية وكان لها فرع في
دمشق
في اثنين، 25 مارس، 2019 في 12:53 م، كتب info <info@svuonline.org
<mailto:info@svuonline.org> >:
	عفوا من اي بلد هذه الشهادة .؟ "
292,6342db703d103704ca39e385,16, لا يوجد دورات لغة انكليزية بالجامعة  ,,"   السادة المحترمون:
أنا خريج تجارة واقتصاد قسم المحاسبة واريد رفع مستواي العلمي باللغة
الانكليزية فكيف استطيع الاستفادة من برامجكم 
0991820920
0944530064   "
293,6342db703d103704ca39e38d,17,يمكنك التسجيل حاليا بشكل الكتروني على المفاضلة ,,"       
اريد التسجيل في   
  متخرج من كلية BL      "
294,6342db703d103704ca39e38f,16,لا يوجد مشكلة ,,"       سجلت اليوم عالماجستير معي اجازة بهندسة الطاقة الكهربائية
بس ما لقيتا ضمن الاختصاصات لهيك حطيت الهندسة جميع التخصصات في مشكلة
بيكون هيك بالتسجيل؟  جواب    "
295,6342db703d103704ca39e398,21,يرجى توضيح السؤال ,,   هندسة معلوماتية ع خاص واي سنة بيدخل إذا اي و     
296,6342db703d103704ca39e399,49, يرجى معاودة التواصل مع منسق البرنامج الخاص بك  ,,"           ،
لا أستطيع المتابعة في التسجيل علما أنني مستنفذ.
رسالة الخطأ هي:
you re not Registered on Any program.. or Registered in Two programs.. 
contact your coordinator
أرسلت رسالة إلى المنسق ولم أستلم الرد.
   
زياد ناصر          "
297,6342db703d103704ca39e39c,6,"  الشهادة بحاجة لتعديل كونها غير سورية 
يرجى الاطلاع على الرابط التالي لمعرفة إجرائية التعديل
https:  svuonline.org ar news 3911 
يجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق مع ضرورة التسجيل على
المفاضلة حاليا بشكل الكتروني من خلال الموقع   ",, لا شهادة الثانوية من المملكة العربية السعودية  
298,6342db703d103704ca39e39e,43,"   تم التوضيح سابقا !
للتسجيل   يجب أن تتم المعادلة عن طريق الجامعة حصرا
ويجب إحضار الأوراق لمركز الجامعة الرئيسي في دمشق    ",,"          سعودية بس   حالياً في سورية وقت ادخل عالموقع وسجل حط وثيقه التخرج
السعوديه ولا الوثيقه الي عادلتا بسوريا ؟   للضرورى
  حطيت الشهادة السعودية وعادلة شهادتي في دمشق وهيا معادله هلء ! لازم
ارجع عادلها يعني ؟ و وين تعديل الإفتراضية بحماه مع اني معدله   من قبل
؟
في أحد، 31 مارس، 2019 في 2:03 م، كتب info <info@svuonline.org
<mailto:info@svuonline.org> >:
	عليك وضع صورة الشهادة السعودية 
	ولكن عليك العلم بان المعادلة إذا لم تكون عن طريق الجامعة
الافتراضية ..مكتب العلاقات العامة فهيي تكون غير مقبولة 
	الاوراق المطلوبة للتعادل https:  www.svuonline.org ar news 3911
<https:  www.svuonline.org ar news 3911>           "
299,6342db703d103704ca39e3a6,35, يجب أن تقومي باختيار هذه الإمكانية أثناء التسجيل..  ,,"    ..  إذا قدمت على مفاضلة المنحة وما طلعتلي بتحولوني
أتوماتيكيا على المفاضلة العامة ؟   "
